Dice1,Dice2,IoU1,IoU2
0.9367145299911499,0.5487179756164551,0.8809624314308167,0.37809187173843384
0.9331388473510742,0.0,0.8746581673622131,0.0
0.9306821227073669,0.0,0.870351254940033,0.0
0.9585987329483032,0.0,0.9204893112182617,0.0
0.977093517780304,1.0,0.9552129507064819,1.0
0.9690244793891907,1.0,0.9399102926254272,1.0
0.9686775207519531,1.0,0.9392576217651367,1.0
0.979341983795166,1.0,0.9595202207565308,1.0
0.975944995880127,1.0,0.9530201554298401,1.0
0.9593495726585388,1.0,0.921875,1.0
0.8275862336158752,1.0,0.7058823704719543,1.0
0.9007115364074707,0.5807106494903564,0.8193586468696594,0.409155935049057
0.92514568567276,0.5366876125335693,0.860717236995697,0.3667621910572052
0.9219353199005127,0.5795192718505859,0.8551762104034424,0.4079740345478058
0.912823498249054,0.5555555820465088,0.8396276831626892,0.38461539149284363
0.94049072265625,0.5510003566741943,0.8876663446426392,0.380262553691864
0.9315569400787354,0.5324546694755554,0.8718826174736023,0.36281993985176086
0.9384425282478333,0.5449061393737793,0.8840242028236389,0.37448179721832275
0.9324484467506409,0.5932481288909912,0.8734458088874817,0.42171481251716614
0.9340410828590393,0.6769716143608093,0.8762449622154236,0.5116833448410034
0.9227827787399292,0.5363765954971313,0.8566357493400574,0.3664717376232147
0.9321640729904175,0.6743878126144409,0.8729469776153564,0.5087369084358215
0.9326384663581848,0.760686457157135,0.8737793564796448,0.613796591758728
0.936669111251831,0.5874953866004944,0.8808820843696594,0.4159245789051056
0.9431686997413635,0.6690467596054077,0.892449676990509,0.5026823878288269
0.9445725679397583,0.6915680766105652,0.8949668407440186,0.5285472273826599
0.943257212638855,0.8382055163383484,0.892608106136322,0.721474826335907
0.9594952464103699,0.9225785732269287,0.9221440553665161,0.8562838435173035
0.9571017026901245,0.8975642323493958,0.9177325367927551,0.8141646385192871
0.964050829410553,0.9172932505607605,0.9305967092514038,0.8472222089767456
0.9650793671607971,0.8542881011962891,0.9325153231620789,0.7456395626068115
0.9642585515975952,0.8914697766304016,0.93098384141922,0.8041907548904419
0.9703813791275024,0.8767123222351074,0.9424668550491333,0.7804877758026123
0.9687203764915466,0.9044272899627686,0.939338207244873,0.825529158115387
0.9490125775337219,0.8664475679397583,0.902972400188446,0.7643647789955139
0.9575481414794922,0.868783712387085,0.9185537695884705,0.7680084705352783
0.9572818279266357,0.8674253821372986,0.918063759803772,0.7658880949020386
0.9560147523880005,0.850737452507019,0.9157359004020691,0.7402464151382446
0.9612482190132141,0.8879860639572144,0.9253878593444824,0.7985386252403259
0.9553225040435791,0.8653580546379089,0.9144665002822876,0.7626705765724182
0.9586933255195618,0.869035005569458,0.9206637740135193,0.7684013247489929
0.9573856592178345,0.865520715713501,0.9182548522949219,0.7629233598709106
0.9603844285011292,0.8997207283973694,0.9237880706787109,0.817720353603363
0.9625130295753479,0.901874840259552,0.9277350902557373,0.8212860226631165
0.9602468609809875,0.9045563340187073,0.9235334992408752,0.8257443308830261
0.9635071158409119,0.9092650413513184,0.9295839667320251,0.8336259722709656
0.959097683429718,0.8856742978096008,0.9214098453521729,0.7948073744773865
0.9590381383895874,0.8752824068069458,0.9212999939918518,0.7782241702079773
0.9618683457374573,0.8858658075332642,0.9265379309654236,0.7951158881187439
0.9620659947395325,0.8924558758735657,0.9269047975540161,0.8057971000671387
0.9536554217338562,0.8829445838928223,0.911416232585907,0.7904214262962341
0.9612261056900024,0.8737096190452576,0.925346851348877,0.7757410407066345
0.9602925181388855,0.8416149020195007,0.923617959022522,0.7265415787696838
0.9584845900535583,0.8519313335418701,0.920278787612915,0.7420560717582703
0.958016574382782,0.8395789265632629,0.9194163084030151,0.7235123515129089
0.9672233462333679,0.8551583290100098,0.9365270733833313,0.7469664812088013
0.9675878286361694,0.8368737697601318,0.9372108578681946,0.7195038199424744
0.9652671813964844,0.8488484621047974,0.9328660368919373,0.7373906970024109
0.9585012793540955,0.8362343311309814,0.9203096032142639,0.7185590267181396
0.9585372805595398,0.849711000919342,0.9203759431838989,0.7386934757232666
0.9593831896781921,0.8523430824279785,0.9219370484352112,0.7426810264587402
0.962785542011261,0.8458653092384338,0.928241491317749,0.7329000234603882
0.9508011937141418,0.8110418319702148,0.9062163829803467,0.6821449995040894
0.9568583965301514,0.8068181872367859,0.9172852635383606,0.6761904954910278
0.9472225308418274,0.832966685295105,0.8997367024421692,0.7137470841407776
0.9568601846694946,0.8272556066513062,0.9172884821891785,0.7054014801979065
0.9543468952178955,0.7667256593704224,0.9126801490783691,0.6216992139816284
0.9467973113059998,0.8534415364265442,0.8989697098731995,0.7443506717681885
0.953057050704956,0.8351612687110901,0.9103237986564636,0.7169759273529053
0.9516332745552063,0.7782882452011108,0.9077293872833252,0.6370473504066467
0.9500054717063904,0.7657967209815979,0.9047718644142151,0.6204785704612732
0.9607494473457336,0.8802649974822998,0.9244638085365295,0.7861369252204895
0.9436885118484497,0.7696086764335632,0.893380880355835,0.6254991292953491
0.9448727369308472,0.8146106004714966,0.895505964756012,0.6872093081474304
0.9546770453453064,0.8569540977478027,0.9132843017578125,0.7497109770774841
0.9464960098266602,0.7594418525695801,0.8984265923500061,0.6121775507926941
0.9460921883583069,0.7585698366165161,0.897699236869812,0.6110451221466064
0.9448925256729126,0.8465734720230103,0.8955415487289429,0.7339639663696289
0.9500153660774231,0.8738784790039062,0.9047898054122925,0.7760072350502014
0.9589593410491943,0.88495272397995,0.9211546182632446,0.7936459183692932
0.9443880915641785,0.8300629258155823,0.8946356177330017,0.7094936966896057
0.9453557133674622,0.8706521987915039,0.8963740468025208,0.7709335684776306
0.9511685967445374,0.8987076282501221,0.9068841338157654,0.8160482048988342
0.950937807559967,0.9133586287498474,0.9064646363258362,0.8405336737632751
0.9522510170936584,0.9254255294799805,0.9088541865348816,0.861201822757721
0.951453447341919,0.9273996353149414,0.9074022769927979,0.8646274209022522
0.9513058066368103,0.9301084876060486,0.9071336388587952,0.869348406791687
0.9452943205833435,0.9352930784225464,0.8962636590003967,0.8784511685371399
0.9417550563812256,0.9003375172615051,0.8899216055870056,0.8187398910522461
0.9402511119842529,0.9030706882476807,0.8872395753860474,0.8232715129852295
0.9441097974777222,0.9052349925041199,0.894136369228363,0.8268761038780212
0.9403019547462463,0.8937414884567261,0.8873301148414612,0.8078956604003906
0.9410564303398132,0.8778864741325378,0.888674795627594,0.7823508977890015
0.9381751418113708,0.8600696325302124,0.8835498094558716,0.7544931769371033
0.9267579913139343,0.8221765756607056,0.8635125756263733,0.698047399520874
0.9207965731620789,0.8115583062171936,0.8532187342643738,0.6828759908676147
0.9293468594551086,0.7885366678237915,0.868018627166748,0.6508960723876953
0.9344313144683838,0.8035914897918701,0.8769320249557495,0.6716697812080383
0.9303921461105347,0.8052863478660583,0.8698441982269287,0.6740412712097168
0.9381737112998962,0.8397350907325745,0.883547306060791,0.72374427318573
0.9363712668418884,0.8188453912734985,0.8803553581237793,0.6932584047317505
0.9410942196846008,0.8671486377716064,0.8887421488761902,0.7654567360877991
0.9442071318626404,0.8841911554336548,0.8943109512329102,0.7924217581748962
0.9469745755195618,0.899232029914856,0.8992893695831299,0.8169133067131042
0.9471973776817322,0.883512556552887,0.8996913433074951,0.7913322448730469
0.9438425302505493,0.8899204134941101,0.8936570286750793,0.801672637462616
0.9404339790344238,0.8867384791374207,0.8875652551651001,0.7965230941772461
0.9422897100448608,0.8608551621437073,0.8908770084381104,0.7557030320167542
0.9509962201118469,0.9028066396713257,0.9065708518028259,0.8228327631950378
0.9541864395141602,0.9024970531463623,0.9123867154121399,0.8223185539245605
0.9638338088989258,0.9238928556442261,0.930192232131958,0.858551025390625
0.9649351835250854,0.9269093871116638,0.9322461485862732,0.8637754917144775
0.9651058316230774,0.9374666213989258,0.9325647354125977,0.8822937607765198
0.9564142823219299,0.9069275259971619,0.9164692759513855,0.8297048807144165
0.9681893587112427,0.9098336696624756,0.9383401274681091,0.8345824480056763
0.9530993700027466,0.8886613845825195,0.9104009866714478,0.7996315360069275
0.9581395387649536,0.9102439284324646,0.9196428656578064,0.835273027420044
0.9591802954673767,0.9098168015480042,0.9215623736381531,0.8345540761947632
0.9576200842857361,0.921492338180542,0.9186862111091614,0.8544142842292786
0.9559310674667358,0.883878231048584,0.9155823588371277,0.7919191718101501
0.9586390852928162,0.8301976919174194,0.9205637574195862,0.7096905708312988
0.9555251002311707,0.8432558178901672,0.9148377776145935,0.7289907336235046
0.9449760913848877,0.8349336981773376,0.8956916332244873,0.7166405320167542
0.941230058670044,0.8541387319564819,0.8889844417572021,0.7454119324684143
0.9306585788726807,0.7789616584777832,0.8703100681304932,0.6379502415657043
0.9325221180915833,0.7864571809768677,0.8735751509666443,0.6480671167373657
0.9344438314437866,0.8284344673156738,0.8769540786743164,0.7071174383163452
0.9213289022445679,0.8268312215805054,0.8541333079338074,0.7047845125198364
0.9026473760604858,0.6644265055656433,0.8225681781768799,0.4974840581417084
0.9071093797683716,0.7049393653869629,0.8300092816352844,0.5443292260169983
0.9076318740844727,0.7259042263031006,0.8308846354484558,0.5697407126426697
0.945954442024231,0.85854172706604,0.8974512219429016,0.7521446347236633
0.9391019940376282,0.8768303394317627,0.8851953148841858,0.7806748747825623
0.9188560247421265,0.8132641911506653,0.8498923778533936,0.685295045375824
0.9140936136245728,0.7696096897125244,0.841779351234436,0.6255004405975342
0.8862093091011047,0.685226559638977,0.7956694960594177,0.5211746692657471
0.9096890687942505,0.8393637537956238,0.8343390822410583,0.7231927514076233
0.9056397676467896,0.8475912809371948,0.8275517821311951,0.735495388507843
0.9115689992904663,0.7583228349685669,0.8375073671340942,0.6107246279716492
0.9308019280433655,0.8105281591415405,0.8705607652664185,0.6814185380935669
0.9124030470848083,0.7387853264808655,0.838916540145874,0.5857728123664856
0.9138475656509399,0.6775590777397156,0.8413621783256531,0.512354850769043
0.9255038499832153,0.7934192419052124,0.8613375425338745,0.6575766205787659
0.9402878284454346,0.8941068053245544,0.8873049020767212,0.80849289894104
0.935429573059082,0.8946810364723206,0.878692090511322,0.8094323873519897
0.9393221735954285,0.8962852954864502,0.885586678981781,0.8120624423027039
0.9447147846221924,0.9087682962417603,0.8952223062515259,0.8327913284301758
0.9428585767745972,0.9128606915473938,0.8918944001197815,0.8396905660629272
0.934615969657898,0.8836033940315247,0.8772572875022888,0.7914780378341675
0.9317566752433777,0.893745481967926,0.8722326159477234,0.8079022765159607
0.9126870036125183,0.839910626411438,0.8393967151641846,0.7240051627159119
0.9446795582771301,0.9247653484344482,0.8951590061187744,0.8600590825080872
0.9297189712524414,0.8760902285575867,0.8686680793762207,0.779502272605896
0.9257758259773254,0.8596078157424927,0.8618088364601135,0.7537826895713806
0.930606484413147,0.8773858547210693,0.8702189922332764,0.7815560102462769
0.9370912909507751,0.9109963774681091,0.8816291689872742,0.8365411162376404
0.9418935179710388,0.9169328808784485,0.8901689052581787,0.8466076850891113
0.9418574571609497,0.9161385297775269,0.8901045322418213,0.8452543020248413
0.9429472088813782,0.9087529182434082,0.8920531272888184,0.8327654600143433
0.9461602568626404,0.9172954559326172,0.8978217840194702,0.8472260236740112
0.9229984283447266,0.8616949319839478,0.8570075035095215,0.7569982409477234
0.8973976969718933,0.7196701765060425,0.8138906359672546,0.5620974898338318
0.9277188777923584,0.8483599424362183,0.8651825189590454,0.736653745174408
0.915859580039978,0.7985570430755615,0.8447794318199158,0.6646649837493896
0.9189744591712952,0.7766802310943604,0.8500950336456299,0.6348955035209656
0.9164906740188599,0.8193866014480591,0.8458539247512817,0.6940346360206604
0.9063611626625061,0.8004640340805054,0.8287572860717773,0.667311429977417
0.944322407245636,0.9053665399551392,0.8945177793502808,0.8270955681800842
0.932684063911438,0.862628161907196,0.8738594055175781,0.758439838886261
0.9397785663604736,0.8878822326660156,0.8863983750343323,0.7983706593513489
0.9392391443252563,0.8808955550193787,0.8854390978813171,0.787143349647522
0.9439267516136169,0.8849325180053711,0.8938080668449402,0.7936134338378906
0.9433879852294922,0.9054132103919983,0.8928424119949341,0.8271735310554504
0.9428571462631226,0.9033405780792236,0.8918918967247009,0.8237202763557434
0.9431682229042053,0.8974952697753906,0.8924487233161926,0.8140511512756348
0.9470524191856384,0.8999786972999573,0.8994297385215759,0.8181465864181519
0.92580646276474,0.8375889658927917,0.8618618845939636,0.7205617427825928
0.9455025792121887,0.8564322590827942,0.8966381549835205,0.7489126324653625
0.9367665648460388,0.8264462947845459,0.8810545206069946,0.7042253613471985
0.9510674476623535,0.8767051696777344,0.9067003130912781,0.7804763913154602
0.9553610682487488,0.896369993686676,0.9145370721817017,0.8122016191482544
0.9458459615707397,0.8601226806640625,0.8972559571266174,0.7545748353004456
0.9558370113372803,0.8670907020568848,0.9154097437858582,0.7653664350509644
0.9541648030281067,0.8638249635696411,0.9123472571372986,0.7602921724319458
0.9128056168556213,0.8349809646606445,0.8395974040031433,0.7167102098464966
0.938403308391571,0.7508455514907837,0.883954644203186,0.6010830402374268
0.9001652002334595,0.7498818039894104,0.818454921245575,0.5998486876487732
0.9427109956741333,0.795345664024353,0.8916303515434265,0.6602272987365723
0.9348116517066956,0.47776365280151367,0.8776022791862488,0.31385642290115356
0.886406421661377,0.14018692076206207,0.7959873080253601,0.07537688314914703
0.8932815790176392,0.46666666865348816,0.8071444034576416,0.30434781312942505
0.9115995764732361,0.3535911738872528,0.8375589847564697,0.21476510167121887
0.9008474349975586,1.0,0.8195835947990417,1.0
0.912536084651947,0.0,0.8391414880752563,0.0
0.8590787649154663,1.0,0.7529693841934204,1.0
0.8695893287658691,1.0,0.7692684531211853,1.0
0.8855067491531372,1.0,0.7945375442504883,1.0
0.870749294757843,1.0,0.7710858583450317,1.0
0.8891251683235168,1.0,0.8003828525543213,1.0
0.8953516483306885,1.0,0.8105309009552002,1.0
0.9049152731895447,1.0,0.8263426423072815,1.0
0.9080049991607666,1.0,0.8315101861953735,1.0
0.9130027890205383,1.0,0.8399311304092407,1.0
0.9171910881996155,1.0,0.8470479846000671,1.0
0.9226385354995728,1.0,0.8563871383666992,1.0
0.9148691892623901,1.0,0.8430957794189453,1.0
0.907060444355011,1.0,0.8299273252487183,1.0
0.9214564561843872,1.0,0.8543525338172913,1.0
0.9242675304412842,1.0,0.8591983318328857,1.0
0.9175273180007935,1.0,0.8476216793060303,1.0
0.9135763049125671,1.0,0.8409024477005005,1.0
0.9418373107910156,1.0,0.8900684714317322,1.0
0.9303643703460693,1.0,0.8697956204414368,1.0
0.9446407556533813,1.0,0.8950892686843872,1.0
0.9398373961448669,1.0,0.8865030407905579,1.0
0.9273743033409119,1.0,0.8645833134651184,1.0
0.861079216003418,1.0,0.7560483813285828,1.0
0.5218766331672668,1.0,0.3530670404434204,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.6129032373428345,1.0,0.44186046719551086,1.0
0.7058823704719543,1.0,0.5454545617103577,1.0
0.9596773982048035,1.0,0.9224806427955627,1.0
0.7234042286872864,1.0,0.5666666030883789,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.7952522039413452,1.0,0.6600984930992126,1.0
0.9021956324577332,1.0,0.8218181729316711,1.0
0.8581951856613159,1.0,0.7516129016876221,1.0
0.8295081853866577,1.0,0.7086834907531738,1.0
0.8981723189353943,1.0,0.8151658773422241,1.0
0.8594847917556763,1.0,0.7535934448242188,1.0
0.848739504814148,1.0,0.7372262477874756,1.0
0.9365351796150208,1.0,0.8806451559066772,1.0
0.9372579455375671,1.0,0.8819242119789124,1.0
0.947079062461853,1.0,0.8994777798652649,1.0
0.9549206495285034,1.0,0.913730263710022,1.0
0.9621749520301819,1.0,0.927107036113739,1.0
0.9507278800010681,1.0,0.9060832262039185,1.0
0.9385355710983276,0.0,0.8841893076896667,0.0
0.9276111721992493,0.0,0.8649951815605164,0.0
0.9430315494537354,0.8520709872245789,0.8922040462493896,0.7422680258750916
0.8991596698760986,0.7355623245239258,0.8167939186096191,0.5817307829856873
0.8673245906829834,0.7061068415641785,0.7657308578491211,0.5457227230072021
0.9068062901496887,0.8623188138008118,0.8295019268989563,0.7579618096351624
0.9168398976325989,0.9082568883895874,0.8464491367340088,0.831932783126831
0.8872848153114319,0.8937143087387085,0.7974051833152771,0.807851254940033
0.915433406829834,0.9294512867927551,0.8440545797348022,0.8682008385658264
0.887825608253479,0.8732673525810242,0.7982791662216187,0.7750439643859863
0.919610857963562,0.9167446494102478,0.8511848449707031,0.8462867140769958
0.8936605453491211,0.8873483538627625,0.807763397693634,0.7975077629089355
0.8982036113739014,0.8916055560112,0.8152173757553101,0.804411768913269
0.923882007598877,0.9325751662254333,0.8585322499275208,0.8736681938171387
0.9195509552955627,0.9417397975921631,0.8510822653770447,0.889894425868988
0.9256880879402161,0.92738276720047,0.8616567254066467,0.8645980358123779
0.9149908423423767,0.9282160401344299,0.8433024287223816,0.866047739982605
0.9199104905128479,0.9046624898910522,0.8516983985900879,0.8259212374687195
0.924654483795166,0.9408060312271118,0.8598673343658447,0.8882282972335815
0.9333333373069763,0.9288486242294312,0.875,0.8671497702598572
0.9181739687919617,0.9361445903778076,0.8487260937690735,0.8799546957015991
0.9242553114891052,0.9291521310806274,0.8591772317886353,0.8676789402961731
0.8966336846351624,0.7422133684158325,0.8126345872879028,0.5900948643684387
0.8663629293441772,0.8072072267532349,0.7642331123352051,0.6767371892929077
0.8049209117889404,0.6817610263824463,0.6735293865203857,0.517175555229187
0.8858480453491211,0.8512071967124939,0.7950872778892517,0.7409579753875732
0.8300345540046692,0.49673202633857727,0.709452211856842,0.33043476939201355
0.85012286901474,0.2697947323322296,0.7393162250518799,0.1559322029352188
0.8803418874740601,0.21601763367652893,0.7862595319747925,0.12108731269836426
0.8527976870536804,0.6136245727539062,0.7433716654777527,0.44261065125465393
0.8724138140678406,0.56623375415802,0.7737002968788147,0.3949275314807892
0.8704128265380859,0.6618379354476929,0.7705583572387695,0.4945872724056244
0.8899468183517456,0.4327424466609955,0.8017154335975647,0.27611443400382996
0.7941034436225891,0.09017912298440933,0.658517062664032,0.047218628227710724
0.8485000133514404,0.0012391573982313275,0.7368649840354919,0.0006199628114700317
0.8553118109703064,0.5270506143569946,0.7472006678581238,0.35781991481781006
0.8556851148605347,0.39457014203071594,0.7477707266807556,0.24577227234840393
0.8184728026390076,0.44701844453811646,0.6927244663238525,0.28784531354904175
0.8194414973258972,0.25699383020401,0.6941133737564087,0.14744287729263306
0.886999785900116,0.0,0.7969448566436768,0.0
0.8692620396614075,0.029350105673074722,0.7687564492225647,0.014893617480993271
0.8737300634384155,0.0,0.7757731676101685,0.0
0.8854718804359436,0.0683506652712822,0.7944814562797546,0.035384614020586014
0.932953417301178,0.02958579920232296,0.8743323683738708,0.015015015378594398
0.8842208385467529,0.37231504917144775,0.792469322681427,0.22873900830745697
0.0,1.0,0.0,1.0
0.800000011920929,1.0,0.6666666865348816,1.0
0.8799999952316284,1.0,0.7857142686843872,1.0
0.8729282021522522,1.0,0.7745097875595093,1.0
0.9016393423080444,1.0,0.8208954930305481,1.0
0.7962382435798645,1.0,0.6614583134651184,1.0
0.8199999928474426,1.0,0.694915235042572,1.0
0.8519362211227417,1.0,0.7420634627342224,1.0
0.8303393125534058,1.0,0.7098976373672485,1.0
0.7972028255462646,1.0,0.6627907156944275,1.0
0.8272583484649658,1.0,0.7054054141044617,1.0
0.8605697154998779,1.0,0.7552631497383118,1.0
0.8653846383094788,1.0,0.7627118825912476,1.0
0.8716645240783691,1.0,0.772522509098053,1.0
0.8659549355506897,1.0,0.7635983228683472,1.0
0.8896175026893616,1.0,0.8011810779571533,1.0
0.878447413444519,1.0,0.7832422852516174,1.0
0.906000018119812,1.0,0.8281535506248474,1.0
0.9365853667259216,1.0,0.8807339668273926,1.0
0.9791271090507507,1.0,0.9591078162193298,1.0
0.9765343070030212,1.0,0.9541445970535278,1.0
0.9741019010543823,1.0,0.9495114088058472,1.0
0.974117636680603,1.0,0.9495412707328796,1.0
0.9792284965515137,1.0,0.9593023061752319,1.0
0.9704225063323975,1.0,0.9425444602966309,1.0
0.979784369468689,1.0,0.960369884967804,1.0
0.9702720046043396,1.0,0.9422604441642761,1.0
0.961240291595459,1.0,0.9253731369972229,1.0
0.9655562043190002,1.0,0.9334061145782471,1.0
0.9724473357200623,1.0,0.9463722109794617,1.0
0.9772492051124573,1.0,0.9555106163024902,1.0
0.9765586256980896,1.0,0.9541910290718079,1.0
0.9755629897117615,1.0,0.9522918462753296,1.0
0.9742410182952881,1.0,0.949775755405426,1.0
0.9763157963752747,1.0,0.9537274837493896,1.0
0.9146177768707275,0.0,0.842668890953064,0.0
0.9174232482910156,0.6274510025978088,0.8474441170692444,0.4571428596973419
0.9457613229751587,0.7605633735656738,0.8971036672592163,0.6136363744735718
0.9462282657623291,0.2469135820865631,0.8979442119598389,0.14084507524967194
0.730434775352478,0.0,0.5753424763679504,0.0
0.9382002353668213,0.4000000059604645,0.883594274520874,0.25
0.8301158547401428,0.0,0.7095709443092346,0.0
0.7955589294433594,0.0,0.6605212688446045,0.0
0.9070294499397278,0.0,0.8298755288124084,0.0
0.9060150384902954,0.0,0.8281787037849426,0.0
0.8962655663490295,0.0,0.8120300769805908,0.0
0.9487179517745972,0.9390243887901306,0.9024389982223511,0.8850574493408203
0.9521318078041077,0.9546827673912048,0.9086370468139648,0.913294792175293
0.9092284440994263,0.9254658222198486,0.8335645198822021,0.8612716794013977
0.9338235259056091,0.9296635985374451,0.8758620619773865,0.868571400642395
0.936822235584259,0.9313432574272156,0.8811529874801636,0.8715083599090576
0.9540383815765381,0.9418960213661194,0.9121160507202148,0.8901734352111816
0.9652674198150635,0.9584664702415466,0.9328665733337402,0.9202454090118408
0.9716484546661377,0.95333331823349,0.9448601603507996,0.9108280539512634
0.9699786901473999,0.9247311949729919,0.94170743227005,0.8600000143051147
0.9622222185134888,0.8793103694915771,0.9271948337554932,0.7846153974533081
0.9650975465774536,0.8712871074676514,0.9325492978096008,0.7719298005104065
0.9677419066429138,0.9098712205886841,0.9375,0.834645688533783
0.9621289372444153,0.7757009267807007,0.9270216822624207,0.6335877776145935
0.9664739966392517,0.5671641826629639,0.9351230263710022,0.3958333432674408
0.9759948253631592,0.8823529481887817,0.9531151652336121,0.7894737124443054
0.975979745388031,0.8785046935081482,0.9530864357948303,0.7833333611488342
0.9757003784179688,0.8703703880310059,0.9525536298751831,0.7704917788505554
0.9783563017845154,0.918367326259613,0.9576296210289001,0.849056601524353
0.9823258519172668,0.9176470637321472,0.9652656316757202,0.8478260636329651
0.9798422455787659,0.8947368264198303,0.9604811072349548,0.8095238208770752
0.9787051677703857,0.9677419066429138,0.9582983255386353,0.9375
0.9576259255409241,0.7317073345184326,0.918696939945221,0.5769230127334595
0.9699393510818481,0.0,0.9416332244873047,0.0
0.9777358174324036,0.0,0.9564414024353027,0.0
0.976196825504303,1.0,0.953500509262085,1.0
0.9704663753509521,1.0,0.9426271915435791,1.0
0.9687253832817078,1.0,0.9393476247787476,1.0
0.9700987935066223,1.0,0.9419338703155518,1.0
0.9769052863121033,1.0,0.9548532962799072,1.0
0.9799434542655945,0.5714285373687744,0.9606755971908569,0.3999999761581421
0.9794924259185791,0.7659574747085571,0.9598090648651123,0.6206896305084229
0.9782082438468933,0.7419354915618896,0.9573459625244141,0.5897436141967773
0.9740919470787048,0.6896551847457886,0.9494924545288086,0.5263158082962036
0.969819962978363,0.747826099395752,0.9414081573486328,0.5972222089767456
0.9551569223403931,0.800000011920929,0.9141631126403809,0.6666666865348816
0.9538690447807312,0.8780487775802612,0.9118065237998962,0.782608687877655
0.9528989791870117,0.8914285898208618,0.9100354313850403,0.8041236996650696
0.9575576782226562,0.8704662919044495,0.918571412563324,0.7706422209739685
0.9568598866462708,0.9090909361839294,0.9172880053520203,0.8333333134651184
0.9521639943122864,0.9126213788986206,0.908695638179779,0.8392857313156128
0.961543083190918,0.9439252614974976,0.9259344935417175,0.8938053250312805
0.966539204120636,0.928909957408905,0.935245156288147,0.8672566413879395
0.9705215692520142,0.9399999976158142,0.9427312612533569,0.8867924809455872
0.9595022797584534,0.8864864706993103,0.9221570491790771,0.7961165308952332
0.9569954872131348,0.8553459048271179,0.9175372123718262,0.7472527623176575
0.9606715440750122,0.8709677457809448,0.9243195652961731,0.7714285850524902
0.9589196443557739,0.7640449404716492,0.9210813045501709,0.6181818246841431
0.9603672027587891,0.7666666507720947,0.9237561821937561,0.6216216087341309
0.9619662165641785,0.6315789222717285,0.9267195463180542,0.4615384340286255
0.9097506999969482,0.0,0.8344427943229675,0.0
0.808247447013855,1.0,0.6782007217407227,1.0
0.9690857529640198,1.0,0.9400255084037781,1.0
0.9707449674606323,1.0,0.9431530237197876,1.0
0.9671763181686401,1.0,0.9364389181137085,1.0
0.962158739566803,1.0,0.9270769953727722,1.0
0.963923454284668,1.0,0.9303593039512634,1.0
0.9630699157714844,1.0,0.9287704229354858,1.0
0.9617885947227478,1.0,0.9263899922370911,1.0
0.9671653509140015,1.0,0.9364184141159058,1.0
0.9724206328392029,1.0,0.9463216662406921,1.0
0.97580486536026,1.0,0.9527528882026672,1.0
0.9694555401802063,1.0,0.9407216310501099,1.0
0.9495958685874939,1.0,0.9040290713310242,1.0
0.9562150239944458,1.0,0.9161034822463989,1.0
0.9658608436584473,1.0,0.9339756965637207,1.0
0.9767587184906006,1.0,0.9545732736587524,1.0
0.9797832369804382,1.0,0.9603676795959473,1.0
0.9806868433952332,1.0,0.9621055722236633,1.0
0.9809784889221191,1.0,0.9626670479774475,1.0
0.9805218577384949,1.0,0.9617880582809448,1.0
0.979713499546051,1.0,0.960233747959137,1.0
0.9804402589797974,1.0,0.9616310596466064,1.0
0.9790459871292114,1.0,0.9589520692825317,1.0
0.9776833057403564,1.0,0.9563409686088562,1.0
0.9779241681098938,1.0,0.9568019509315491,1.0
0.9782758951187134,1.0,0.9574756026268005,1.0
0.979742169380188,1.0,0.9602888226509094,1.0
0.9768258929252625,1.0,0.9547015428543091,1.0
0.978956401348114,1.0,0.9587802290916443,1.0
0.9779954552650452,1.0,0.9569383859634399,1.0
0.9750663638114929,0.0,0.9513458609580994,0.0
0.9839306473731995,1.0,0.9683695435523987,1.0
0.9835753440856934,1.0,0.9676815867424011,1.0
0.983565092086792,1.0,0.9676616787910461,1.0
0.9809722304344177,1.0,0.9626550674438477,1.0
0.9854432940483093,1.0,0.9713043570518494,1.0
0.9869034290313721,1.0,0.9741454124450684,1.0
0.9871293306350708,1.0,0.974585771560669,1.0
0.984269380569458,1.0,0.9690259695053101,1.0
0.9837707877159119,1.0,0.9680598974227905,1.0
0.981249988079071,0.0,0.9631901979446411,0.0
0.9803544878959656,0.0,0.9614660739898682,0.0
0.9753834009170532,0.0,0.9519496560096741,0.0
0.9671065211296082,0.0,0.9363080859184265,0.0
0.9554058313369751,0.31578946113586426,0.9146191477775574,0.1875
0.9579077363014221,0.8484848737716675,0.9192158579826355,0.7368420362472534
0.9649320244789124,0.6399999856948853,0.9322403073310852,0.47058823704719543
0.9585646390914917,0.5423728823661804,0.9204264879226685,0.3720930218696594
0.9608253240585327,0.7222222089767456,0.9246042370796204,0.5652173757553101
0.9589802026748657,0.675000011920929,0.9211930632591248,0.5094339847564697
0.9256256222724915,0.7714285850524902,0.8615484833717346,0.6279069781303406
0.8806436061859131,0.8169013857841492,0.7867410182952881,0.6904761791229248
0.8682774901390076,0.7384615540504456,0.7672176361083984,0.5853658318519592
0.8642527461051941,0.0,0.7609551548957825,0.0
0.849131166934967,0.3255814015865326,0.7378175258636475,0.1944444477558136
0.9467946887016296,0.6538461446762085,0.8989650011062622,0.48571428656578064
